,pcid,pcidname,cid,cidname,cidtype,comment_num,word_num
43,6,母婴用品,121380027,磁性贴,c3id,0,0
44,6,母婴用品,121540009,玩具挂图/认知卡,c3id,0,0
45,6,母婴用品,50008708,奶瓶果蔬清洗液,c3id,0,0
46,6,母婴用品,124486010,水弹枪,c3id,0,0
47,6,母婴用品,121422026,肉肠,c3id,0,0
48,6,母婴用品,121448015,溶溶豆,c3id,0,0
49,6,母婴用品,121416017,奶酪,c3id,0,0
50,6,母婴用品,121450025,塑身分体套装,c3id,0,0
51,6,母婴用品,50006805,多米诺骨牌,c3id,0,0
52,6,母婴用品,50012358,毛衣,c3id,0,0
53,6,母婴用品,50132003,袖套,c3id,0,0
54,6,母婴用品,121398017,秋衣裤套装,c3id,0,0
55,6,母婴用品,121390012,家居裙,c3id,0,0
56,6,母婴用品,121482018,塑身裤,c3id,0,0
57,6,母婴用品,50005772,蛋白粉,c3id,0,0
58,6,母婴用品,50012363,托腹带/保胎带,c3id,0,0
59,6,母婴用品,50026450,淡疤护理,c3id,0,0
60,6,母婴用品,50026467,孕产妇防便秘营养品,c3id,0,0
61,6,母婴用品,121412007,项链,c3id,0,0
62,6,母婴用品,121434020,画布,c3id,0,0
63,6,母婴用品,121404005,领结,c3id,0,0
64,6,母婴用品,121416004,包包,c3id,0,0
65,6,母婴用品,121466005,发饰,c3id,0,0
66,6,母婴用品,121484022,泡芙,c3id,0,0
67,6,母婴用品,50006584,儿童袜子(0-16岁),c2id,0,0
68,6,母婴用品,50010518,卫衣/绒衫,c2id,0,0
69,6,母婴用品,50023591,半身裙,c3id,0,0
70,6,母婴用品,121452038,连衣裙,c3id,0,0
71,6,母婴用品,50010519,夹克/皮衣,c3id,0,0
72,6,母婴用品,121484044,半身裙,c3id,0,0
73,6,母婴用品,50006993,帽子,c3id,0,0
74,6,母婴用品,50006996,多件套 帽子、围巾、手套等组合,c3id,0,0
75,6,母婴用品,50006994,围巾,c3id,0,0
76,6,母婴用品,50023595,影楼服装,c3id,0,0
77,6,母婴用品,50010520,呢大衣,c3id,0,0
78,6,母婴用品,121408020,背扣,c3id,0,0
79,6,母婴用品,121412005,产妇护垫,c3id,0,0
80,6,母婴用品,121414023,胸垫插片,c3id,0,0
81,6,母婴用品,121424009,家居服套装,c3id,0,0
82,6,母婴用品,121452011,秋裤,c3id,0,0
83,6,母婴用品,121464016,防辐射面罩,c3id,0,0
84,6,母婴用品,121454009,家居裙/睡裙,c3id,0,0
85,6,母婴用品,121480022,家居裤,c3id,0,0
86,6,母婴用品,50006013,乳头保护罩,c3id,0,0
87,6,母婴用品,50011820,乳房冷热敷,c3id,0,0
88,6,母婴用品,50023615,其它,c3id,0,0
89,6,母婴用品,50026451,腿脚舒缓,c3id,0,0
90,6,母婴用品,50023677,孕妇马桶/座便器,c3id,0,0
91,6,母婴用品,121462019,浴袍,c3id,0,0
92,6,母婴用品,50005965,摇篮,c3id,0,0
93,6,母婴用品,50010398,其它防辐射,c3id,0,0
94,6,母婴用品,50018598,菜粉/水果粉,c3id,0,0
95,6,母婴用品,50026452,纤体紧致,c3id,0,0
96,6,母婴用品,121406021,雨衣,c3id,0,0
97,6,母婴用品,122770001,驱蚊器,c3id,0,0
98,6,母婴用品,50005953,安全别针,c3id,0,0
99,6,母婴用品,50012415,育儿背巾,c3id,0,0
100,6,母婴用品,50012758,清洁镊子,c3id,0,0
101,6,母婴用品,50026443,防晒/隔离,c3id,0,0
102,6,母婴用品,121398016,蚊香液,c3id,0,0
103,6,母婴用品,121406005,保温包袋,c3id,0,0
104,6,母婴用品,124504008,沙包,c3id,0,0
105,6,母婴用品,50012453,牙膏,c3id,0,0
106,6,母婴用品,50023704,婴幼儿串珠/绕珠,c3id,0,0
107,6,母婴用品,50012789,奶瓶刷/奶嘴刷,c3id,0,0
108,6,母婴用品,121364013,浴巾,c3id,0,0
109,6,母婴用品,121474012,拉杆箱,c3id,0,0
110,6,母婴用品,121398023,贴纸,c3id,0,0
111,6,母婴用品,50006024,儿童坐便凳,c3id,0,0
112,6,母婴用品,50008839,多功能玩具台/游戏桌,c3id,0,0
113,6,母婴用品,50015878,行李箱/储物箱,c3id,0,0
114,6,母婴用品,50023771,早教闪卡/潜能开发卡,c3id,0,0
115,6,母婴用品,50024609,幼儿学爬玩具,c3id,0,0
116,6,母婴用品,121408014,拉杆包,c3id,0,0
117,6,母婴用品,121396005,秋千,c3id,0,0
118,6,母婴用品,124468008,投掷套圈,c3id,0,0
119,6,母婴用品,50008688,蹦床,c3id,0,0
120,6,母婴用品,50016438,跳绳,c3id,0,0
121,6,母婴用品,50008705,电动奶粉搅拌器,c3id,0,0
122,6,母婴用品,50023496,手推学步玩具,c3id,0,0
123,6,母婴用品,121420015,耳塞,c3id,0,0
124,6,母婴用品,121422028,风车,c3id,0,0
125,6,母婴用品,124392001,儿童机器人/变形玩具,c3id,0,0
126,6,母婴用品,50007118,其他音乐玩具/儿童乐器,c3id,0,0
127,6,母婴用品,50008703,暖奶器/加热器,c3id,0,0
128,6,母婴用品,50016436,吹泡泡,c3id,0,0
129,6,母婴用品,50008842,摇马,c3id,0,0
130,6,母婴用品,50023777,跳跳玩具/跳跃类运动,c3id,0,0
131,6,母婴用品,50023634,乐器套装,c3id,0,0
132,6,母婴用品,50023800,仿真照相机,c3id,0,0
133,6,母婴用品,50136008,木偶/关节木偶,c3id,0,0
134,6,母婴用品,121400011,泳镜,c3id,0,0
135,6,母婴用品,124172011,羽绒连体衣,c3id,0,0
136,6,母婴用品,124486011,手工串珠/穿珠/首饰编织,c3id,0,0
137,6,母婴用品,50013160,不倒翁,c3id,0,0
138,6,母婴用品,124508010,水枪,c3id,0,0
139,6,母婴用品,50023779,拨浪鼓,c3id,0,0
140,6,母婴用品,50015895,浴帽/洗发帽,c3id,0,0
141,6,母婴用品,50024421,海洋球/波波球,c3id,0,0
142,6,母婴用品,50016084,仿真/动物玩偶,c3id,0,0
143,6,母婴用品,50023780,铃类乐器,c3id,0,0
144,6,母婴用品,50024131,织布机/手工编织/刺绣类,c3id,0,0
145,6,母婴用品,121418005,手镯,c3id,0,0
146,6,母婴用品,50024132,手工制作工具/彩纸/配件,c3id,0,0
147,6,母婴用品,124464016,软弹枪,c3id,0,0
148,6,母婴用品,50008827,宝宝布书,c3id,0,0
149,6,母婴用品,50012461,充气筒,c3id,0,0
150,6,母婴用品,50015992,创意/整蛊玩具,c3id,0,0
151,6,母婴用品,50023789,飞镖/射击/射箭类,c3id,0,0
152,6,母婴用品,50024063,坦克,c3id,0,0
153,6,母婴用品,121426012,护脐贴,c3id,0,0
154,6,母婴用品,124394003,儿童滑雪服,c3id,0,0
155,6,母婴用品,250804,发光玩具,c3id,0,0
156,6,母婴用品,50013157,床铃/床挂,c3id,0,0
157,6,母婴用品,50005897,强手棋/大富翁棋,c3id,0,0
158,6,母婴用品,50024229,游戏叠叠乐,c3id,0,0
159,6,母婴用品,50013158,摇铃,c3id,0,0
160,6,母婴用品,50012457,游泳池,c3id,0,0
161,6,母婴用品,50023801,架子鼓,c3id,0,0
162,6,母婴用品,50012458,婴儿/儿童游泳圈,c3id,0,0
163,6,母婴用品,50024613,科学实验,c3id,0,0
164,6,母婴用品,50024062,固定翼,c3id,0,0
165,6,母婴用品,50024064,车模,c3id,0,0
166,6,母婴用品,50024065,直升机,c3id,0,0
167,6,母婴用品,50140003,唐装,c3id,0,0
168,6,母婴用品,124242004,儿童冲锋衣,c3id,0,0
169,6,母婴用品,50000814,手脚印,c3id,0,0
170,6,母婴用品,50008841,电子琴玩具/儿童电子琴,c3id,0,0
171,6,母婴用品,50000815,纪念册,c3id,0,0
172,6,母婴用品,50012246,胎毛章,c3id,0,0
173,6,母婴用品,50012247,胎毛挂坠/挂件,c3id,0,0
174,6,母婴用品,50023599,智力解题/通关玩具,c3id,0,0
175,6,母婴用品,121368029,乳晕护理,c4id,0,0
176,6,母婴用品,121456013,手帕,c4id,0,0
177,6,母婴用品,121448023,眼部精华,c4id,0,0
178,6,母婴用品,121410034,被套,c4id,0,0
179,6,母婴用品,121462032,浴盐,c4id,0,0
180,6,母婴用品,121462031,纤体绷带,c4id,0,0
181,6,母婴用品,121470012,口水巾,c4id,0,0
182,6,母婴用品,121466038,乳房精华,c4id,0,0
183,6,母婴用品,121470034,洗手液,c4id,0,0
184,6,母婴用品,121474033,乳房乳霜,c4id,0,0
185,6,母婴用品,50008793,遥控车升级件/零配件,c3id,0,0
186,6,母婴用品,50017082,小围嘴,c4id,0,0
187,6,母婴用品,50008799,遥控飞机零配件,c3id,0,0
188,6,母婴用品,50018418,三角巾,c4id,0,0
189,6,母婴用品,121478025,按摩油,c4id,0,0
190,6,母婴用品,50012759,吸汗巾/垫背巾,c4id,0,0
191,6,母婴用品,121408006,内裤,c3id,0,0
192,6,母婴用品,50015896,一次性内裤,c3id,0,0
193,6,母婴用品,50012355,外套/风衣,c3id,0,0
194,6,母婴用品,50026466,孕产妇鱼肝油,c3id,0,0
195,6,母婴用品,50026455,其它,c3id,0,0
196,6,母婴用品,50015564,月子牙刷,c3id,0,0
197,6,母婴用品,50018624,魔术杯软嘴,c3id,0,0
198,6,母婴用品,121416024,头盔,c3id,0,0
199,6,母婴用品,121456005,水壶,c3id,0,0
200,6,母婴用品,122768001,蚊香片,c3id,0,0
201,6,母婴用品,50005515,儿童房/婴儿房,c3id,0,0
202,6,母婴用品,50012469,宝宝洗衣粉,c3id,0,0
203,6,母婴用品,50234003,儿童护牙素,c3id,0,0
204,6,母婴用品,50012754,奶瓶温度计,c3id,0,0
205,6,母婴用品,121450007,水杯,c3id,0,0
206,6,母婴用品,50026449,妊娠纹护理,c3id,0,0
207,6,母婴用品,50023653,打地鼠/敲击果虫,c3id,0,0
208,6,母婴用品,251203,其他户外休闲玩具,c3id,0,0
209,6,母婴用品,50008686,飞盘/飞碟/竹蜻蜓类,c3id,0,0
210,6,母婴用品,50008857,早教教具/早教套装,c3id,0,0
211,6,母婴用品,50152003,其它,c3id,0,0
212,6,母婴用品,121400023,眼胶,c4id,0,0
213,6,母婴用品,121408031,眼膜,c4id,0,0
214,6,母婴用品,121452021,手部乳霜,c4id,0,0
215,6,母婴用品,121470033,眼部乳霜,c4id,0,0
216,6,母婴用品,253904,迷宫类,c3id,0,0
217,6,母婴用品,50023627,电动手拍鼓,c3id,0,0
218,6,母婴用品,121402021,手部磨砂膏,c4id,0,0
219,6,母婴用品,121408033,乳房精油,c4id,0,0
220,6,母婴用品,121476028,颈膜,c4id,0,0
221,6,母婴用品,50018420,食饭兜,c4id,0,0
222,6,母婴用品,121420026,沐浴露,c4id,0,0
223,6,母婴用品,121434029,身体乳霜,c4id,0,0
224,6,母婴用品,122766001,防蚊水,c3id,0,0
225,6,母婴用品,50012467,宝宝洗衣液,c3id,0,0
226,6,母婴用品,121422024,防辐射口罩,c3id,0,0
227,6,母婴用品,121480023,秋衣,c3id,0,0
228,6,母婴用品,50023582,防辐射卡,c3id,0,0
229,6,母婴用品,121456002,其他鞋配件,c3id,0,0
230,6,母婴用品,50006008,其它,c3id,0,0
231,6,母婴用品,50011829,哺乳枕,c3id,0,0
232,6,母婴用品,50015977,尿布袋/床头挂袋,c3id,0,0
233,6,母婴用品,50023792,螺丝形状配对玩具,c3id,0,0
234,6,母婴用品,50026473,月子食用油,c3id,0,0
235,6,母婴用品,50026476,通乳产品,c3id,0,0
236,6,母婴用品,50006081,学步车,c3id,0,0
237,6,母婴用品,50012441,沐浴棉/浴擦,c3id,0,0
238,6,母婴用品,50012411,零钱包,c3id,0,0
239,6,母婴用品,50024151,火车模型,c3id,0,0
240,6,母婴用品,121416009,鼻夹,c3id,0,0
241,6,母婴用品,124512010,其他玩具枪,c3id,0,0
242,6,母婴用品,50012459,救生衣,c3id,0,0
243,6,母婴用品,50024150,船舶/舰艇,c3id,0,0
244,6,母婴用品,121454008,肚围/护脐带,c3id,0,0
245,6,母婴用品,124440001,儿童滑雪裤,c3id,0,0
246,6,母婴用品,50006799,多功能棋,c3id,0,0
247,6,母婴用品,50015129,文具礼盒/绘画套装,c3id,0,0
248,6,母婴用品,50023714,笔类,c3id,0,0
249,6,母婴用品,50023626,敲琴,c3id,0,0
250,6,母婴用品,121454034,身体磨砂膏,c4id,0,0
251,6,母婴用品,121460021,唇部磨砂膏,c4id,0,0
252,6,母婴用品,121484026,眼部护理套装,c4id,0,0
253,6,母婴用品,121420021,桌上冰球,c3id,0,0
254,6,母婴用品,50023621,电动/遥控船类,c3id,0,0
255,6,母婴用品,50023774,智能公仔/娃娃,c3id,0,0
256,6,母婴用品,50001714,婴儿床/儿童床,c3id,0,0
257,6,母婴用品,50006217,其它,c2id,0,0
258,6,母婴用品,50006948,悠悠(溜溜)球,c2id,0,0
259,6,母婴用品,50010530,披风/斗篷,c2id,0,0
260,6,母婴用品,50146004,反穿衣/罩衣,c2id,0,0
261,6,母婴用品,121506001,儿童礼服,c2id,0,0
262,6,母婴用品,50005961,妈咪包/袋,c2id,0,0
263,6,母婴用品,50010392,孕产妇奶粉,c2id,0,0
264,6,母婴用品,50018184,婴幼儿羊奶粉,c2id,0,0
265,6,母婴用品,50012348,棉鞋,c2id,0,0
266,6,母婴用品,50010524,马甲,c2id,0,0
267,6,母婴用品,50017903,舞蹈鞋,c2id,0,0
268,6,母婴用品,50132002,亲子鞋,c2id,0,0
269,6,母婴用品,121456017,海苔,c3id,0,0
270,6,母婴用品,121484023,奶片,c3id,0,0
271,6,母婴用品,50010540,套装,c2id,0,0
272,6,母婴用品,50023692,调色盘,c3id,0,0
273,6,母婴用品,121448007,背带,c3id,0,0
274,6,母婴用品,121450006,假发,c3id,0,0
275,6,母婴用品,121410022,孕妇礼服,c3id,0,0
276,6,母婴用品,121452008,画板,c3id,0,0
277,6,母婴用品,50002664,其它,c3id,0,0
278,6,母婴用品,121404004,家居裤/睡裤,c3id,0,0
279,6,母婴用品,121462005,浴袍,c3id,0,0
280,6,母婴用品,121474019,家居袍,c3id,0,0
281,6,母婴用品,121404018,塑身连体衣,c3id,0,0
282,6,母婴用品,50012371,马甲,c3id,0,0
283,6,母婴用品,50026464,孕产妇牛初乳,c3id,0,0
284,6,母婴用品,123544002,孕产妇保健食品,c3id,0,0
285,6,母婴用品,50016731,骨盆矫正带,c3id,0,0
286,6,母婴用品,50026469,产后塑身品,c3id,0,0
287,6,母婴用品,50012378,防辐射吊带,c3id,0,0
288,6,母婴用品,50026456,孕产妇叶酸,c3id,0,0
289,6,母婴用品,50026475,月乃汤,c3id,0,0
290,6,母婴用品,50026477,其它,c3id,0,0
291,6,母婴用品,121410006,鞋垫,c3id,0,0
292,6,母婴用品,121414004,产妇卫生巾,c3id,0,0
293,6,母婴用品,124222009,水杯配件,c3id,0,0
294,6,母婴用品,50005966,摇椅,c3id,0,0
295,6,母婴用品,50026454,孕产妇牙膏,c3id,0,0
296,6,母婴用品,50026463,孕产妇钙铁锌,c3id,0,0
297,6,母婴用品,50026470,其它,c3id,0,0
298,6,母婴用品,50005964,餐椅,c3id,0,0
299,6,母婴用品,50016103,低体重儿/早产儿奶粉,c3id,0,0
300,6,母婴用品,50023791,形状配对扭扭蛋,c3id,0,0
301,6,母婴用品,50026472,月子餐,c3id,0,0
302,6,母婴用品,50026474,月子米酒,c3id,0,0
303,6,母婴用品,50018812,DHA/核桃油,c3id,0,0
304,6,母婴用品,50026468,孕产妇多元营养,c3id,0,0
305,6,母婴用品,50026441,乳液/面霜,c3id,0,0
306,6,母婴用品,50026439,化妆水/爽肤水,c3id,0,0
307,6,母婴用品,50026462,孕产妇维生素,c3id,0,0
308,6,母婴用品,50236004,鼻眼清洗液,c3id,0,0
309,6,母婴用品,121466031,护具,c3id,0,0
310,6,母婴用品,50008714,婴儿电子秤,c3id,0,0
311,6,母婴用品,50016104,防腹泻/抗过敏奶粉,c3id,0,0
312,6,母婴用品,50008691,溜冰鞋/旱冰鞋,c3id,0,0
313,6,母婴用品,50016098,维生素,c3id,0,0
314,6,母婴用品,50026438,洁面,c3id,0,0
315,6,母婴用品,50026461,孕产妇DHA,c3id,0,0
316,6,母婴用品,121466004,保温桶,c3id,0,0
317,6,母婴用品,50008707,防胀气装置,c3id,0,0
318,6,母婴用品,50015951,粉扑,c3id,0,0
319,6,母婴用品,50015974,婴童毛毯/盖毯,c3id,0,0
320,6,母婴用品,50250002,保护盖/保护罩,c3id,0,0
321,6,母婴用品,50026440,面部精华,c3id,0,0
322,6,母婴用品,50006078,三轮车,c3id,0,0
323,6,母婴用品,50012531,纱布尿布,c3id,0,0
324,6,母婴用品,50012753,湿巾加热器,c3id,0,0
325,6,母婴用品,50012820,抱婴腰带/腰凳,c3id,0,0
326,6,母婴用品,50023699,儿童桌,c3id,0,0
327,6,母婴用品,50009529,儿童餐具,c3id,0,0
328,6,母婴用品,50016330,婴儿监护器,c3id,0,0
329,6,母婴用品,121426020,洗发水,c3id,0,0
330,6,母婴用品,251707,拼图/拼板,c3id,0,0
331,6,母婴用品,50012445,吸鼻器,c3id,0,0
332,6,母婴用品,50006890,成套桌椅,c3id,0,0
333,6,母婴用品,50016439,宝宝海报/胎教海报,c3id,0,0
334,6,母婴用品,50012444,宝宝棉棒/棉签,c3id,0,0
335,6,母婴用品,50234005,乳牙刷/训练牙刷/护齿牙刷,c3id,0,0
336,6,母婴用品,50012755,奶瓶干燥架,c3id,0,0
337,6,母婴用品,50009522,奶瓶,c3id,0,0
338,6,母婴用品,50016223,门护栏,c3id,0,0
339,6,母婴用品,50248001,宝宝蒸蛋机/煮蛋器,c3id,0,0
340,6,母婴用品,50012463,溶质,c3id,0,0
341,6,母婴用品,50024130,家居/生活场景,c3id,0,0
342,6,母婴用品,50024135,飞机模型,c3id,0,0
343,6,母婴用品,50024166,军舰/航母,c3id,0,0
344,6,母婴用品,50024136,坦克/军事战车,c3id,0,0
345,6,母婴用品,50024611,软体组合器材,c3id,0,0
346,6,母婴用品,121468017,笔筒,c3id,0,0
347,6,母婴用品,251201,大型组合式游乐设备,c3id,0,0
348,6,母婴用品,50016435,洗澡书,c3id,0,0
349,6,母婴用品,50024129,建筑/DIY小屋/拼装模型,c3id,0,0
350,6,母婴用品,50024133,车模,c3id,0,0
351,6,母婴用品,50024603,手工食品制作,c3id,0,0
352,6,母婴用品,50007122,球类玩具/球类运动,c3id,0,0
353,6,母婴用品,50008829,彩泥/橡皮泥,c3id,0,0
354,6,母婴用品,50023633,吹奏玩具/乐器,c3id,0,0
355,6,母婴用品,50023803,音乐话筒,c3id,0,0
356,6,母婴用品,50024072,船模,c3id,0,0
357,6,母婴用品,124506010,粘土/超轻粘土,c3id,0,0
358,6,母婴用品,50008840,数学学习板/计算架,c3id,0,0
359,6,母婴用品,50023629,钢琴/玩具钢琴,c3id,0,0
360,6,母婴用品,124404004,儿童速干T恤,c3id,0,0
361,6,母婴用品,50005900,飞行棋,c3id,0,0
362,6,母婴用品,50012248,胎毛绣,c3id,0,0
363,6,母婴用品,50013182,音乐电话,c3id,0,0
364,6,母婴用品,121472026,面膜粉,c4id,0,0
365,6,母婴用品,124422002,儿童皮肤衣/防晒衣,c3id,0,0
366,6,母婴用品,50006804,魔方,c3id,0,0
367,6,母婴用品,50012456,戏水/玩沙玩具,c3id,0,0
368,6,母婴用品,50158002,旗袍,c3id,0,0
369,6,母婴用品,121414035,爽身粉,c4id,0,0
370,6,母婴用品,121364004,背心吊带,c2id,0,0
371,6,母婴用品,121364023,足膜,c4id,0,0
372,6,母婴用品,121366006,家居袍/睡袍,c3id,0,0
373,6,母婴用品,121366007,家居服连体衣,c3id,0,0
374,6,母婴用品,121366008,果汁瓶,c3id,0,0
375,6,母婴用品,121366028,食用油,c3id,0,0
376,6,母婴用品,121366033,身体皂,c4id,0,0
377,6,母婴用品,121368017,护发素,c3id,0,0
378,6,母婴用品,121370010,挂历,c3id,0,0
379,6,母婴用品,121370012,保温箱,c3id,0,0
380,6,母婴用品,121370019,哺乳吊带,c3id,0,0
381,6,母婴用品,121380017,止痒膏,c3id,0,0
382,6,母婴用品,121380025,湿巾,c3id,0,0
383,6,母婴用品,121382013,家居服上装,c3id,0,0
384,6,母婴用品,121382021,牙胶,c3id,0,0
385,6,母婴用品,121382022,护耳贴,c3id,0,0
386,6,母婴用品,121382031,手膜,c4id,0,0
387,6,母婴用品,121382033,被子,c4id,0,0
388,6,母婴用品,121384030,唇膜,c4id,0,0
389,6,母婴用品,121386029,身体护理套装,c4id,0,0
390,6,母婴用品,121386030,乳房护理套装,c4id,0,0
391,6,母婴用品,121388031,足部磨砂膏,c4id,0,0
392,6,母婴用品,121390017,唇部护理套装,c4id,0,0
393,6,母婴用品,121392024,防辐射裙,c3id,0,0
394,6,母婴用品,121392030,唇部精华,c4id,0,0
395,6,母婴用品,121394006,内衣套装,c3id,0,0
396,6,母婴用品,121394011,防雨罩,c3id,0,0
397,6,母婴用品,121396006,泳帽,c3id,0,0
398,6,母婴用品,121396007,太阳镜,c3id,0,0
399,6,母婴用品,121402003,肚兜,c3id,0,0
400,6,母婴用品,121404006,腰带,c3id,0,0
401,6,母婴用品,121404011,固齿器,c3id,0,0
402,6,母婴用品,121404017,塑身上衣,c3id,0,0
403,6,母婴用品,121404019,陀螺,c3id,0,0
404,6,母婴用品,121406004,保暖上装,c3id,0,0
405,6,母婴用品,121406023,宝宝贴,c3id,0,0
406,6,母婴用品,121406022,家居服套装,c3id,0,0
407,6,母婴用品,121410020,台球桌,c3id,0,0
408,6,母婴用品,121412006,长命锁,c3id,0,0
409,6,母婴用品,121412016,按摩油,c3id,0,0
410,6,母婴用品,121414017,笔袋,c3id,0,0
411,6,母婴用品,121414024,家居服上装,c3id,0,0
412,6,母婴用品,121416027,身体喷雾,c4id,0,0
413,6,母婴用品,121418019,调料,c3id,0,0
414,6,母婴用品,121420003,滑梯,c3id,0,0
415,6,母婴用品,121424006,鞋带,c3id,0,0
416,6,母婴用品,121424019,桌上足球,c3id,0,0
417,6,母婴用品,121424017,文件袋,c3id,0,0
418,6,母婴用品,121426006,宝宝饰品套装,c3id,0,0
419,6,母婴用品,121434022,雨伞,c3id,0,0
420,6,母婴用品,121450004,保暖裤,c3id,0,0
421,6,母婴用品,121450031,面膜,c4id,0,0
422,6,母婴用品,121454024,绘画桌,c3id,0,0
423,6,母婴用品,121452009,文具盒,c3id,0,0
424,6,母婴用品,121456014,床单,c3id,0,0
425,6,母婴用品,121456027,手部护理套装,c4id,0,0
426,6,母婴用品,121462057,儿童演出服,c2id,0,0
427,6,母婴用品,121466021,金水,c3id,0,0
428,6,母婴用品,121472003,泳衣裤,c3id,0,0
429,6,母婴用品,121474020,驱蚊贴,c3id,0,0
430,6,母婴用品,121476003,抹胸,c2id,0,0
431,6,母婴用品,121478012,润肤乳,c3id,0,0
432,6,母婴用品,121478014,乒乓球台,c3id,0,0
433,6,母婴用品,121482015,床褥,c3id,0,0
434,6,母婴用品,121482023,清洁棉,c3id,0,0
435,6,母婴用品,121484001,台历,c3id,0,0
436,6,母婴用品,121484002,领带,c3id,0,0
437,6,母婴用品,122474001,面部套装,c3id,0,0
438,6,母婴用品,122476001,洗发,c3id,0,0
439,6,母婴用品,122478001,护发,c3id,0,0
440,6,母婴用品,122480001,洗发护发套装,c3id,0,0
441,6,母婴用品,122642005,奥特曼玩具专区,c3id,0,0
442,6,母婴用品,122730002,驱蚊手带,c3id,0,0
443,6,母婴用品,123544003,婴幼儿保健食品,c3id,0,0
444,6,母婴用品,124200008,皮草/仿皮草,c3id,0,0
445,6,母婴用品,124208011,羽绒马甲,c3id,0,0
446,6,母婴用品,124216006,羽绒内胆,c3id,0,0
447,6,母婴用品,124218006,儿童书法用品,c3id,0,0
448,6,母婴用品,124224006,坐姿矫正器,c3id,0,0
449,6,母婴用品,124230010,羽绒服,c3id,0,0
450,6,母婴用品,124234009,羽绒裤,c3id,0,0
451,6,母婴用品,124238007,尿布桶配件,c3id,0,0
452,6,母婴用品,124238008,尿布桶,c3id,0,0
453,6,母婴用品,124330005,其他人偶玩具,c3id,0,0
454,6,母婴用品,124394004,儿童运动套装,c3id,0,0
455,6,母婴用品,124396002,儿童抓绒衣,c3id,0,0
456,6,母婴用品,124402002,儿童软壳裤,c3id,0,0
457,6,母婴用品,124406005,儿童速干衬衫,c3id,0,0
458,6,母婴用品,124408002,儿童运动裤,c3id,0,0
459,6,母婴用品,124410005,哺乳衣,c3id,0,0
460,6,母婴用品,124426002,儿童软壳衣,c3id,0,0
461,6,母婴用品,124436001,儿童冲锋裤,c3id,0,0
462,6,母婴用品,124436002,儿童运动衣,c3id,0,0
463,6,母婴用品,124438001,儿童速干裤,c3id,0,0
464,6,母婴用品,124458008,软陶泥,c3id,0,0
465,6,母婴用品,124472006,插珠/蘑菇插钉,c3id,0,0
466,6,母婴用品,124482010,儿童玩具表,c3id,0,0
467,6,母婴用品,124490009,呼啦圈,c3id,0,0
468,6,母婴用品,125040007,智能奶瓶,c3id,0,0
469,6,母婴用品,211104,婴幼儿牛奶粉,c2id,0,0
