,pcid,pcidname,cid,cidname,cidtype,comment_num,word_num
68,7,家居建材,50020408,圆钢,c3id,0,0
69,7,家居建材,50013462,橱柜脚,c4id,0,0
70,7,家居建材,50020409,槽钢,c3id,0,0
71,7,家居建材,122648003,内画鼻烟壶,c3id,0,0
72,7,家居建材,122716003,傈僳族,c3id,0,0
73,7,家居建材,50024679,射灯,c3id,0,0
74,7,家居建材,50021722,胀紧套,c4id,0,0
75,7,家居建材,50021160,车底检查镜,c3id,0,0
76,7,家居建材,121368009,抱被,c3id,0,0
77,7,家居建材,50021555,示波器,c3id,0,0
78,7,家居建材,50002420,万用表,c3id,0,0
79,7,家居建材,50022733,儿童成套家具,c3id,0,0
80,7,家居建材,50006227,电热工具,c3id,0,0
81,7,家居建材,50023313,干燥箱,c3id,0,0
82,7,家居建材,50008946,电表,c3id,0,0
83,7,家居建材,50021723,塑料膨胀管,c4id,0,0
84,7,家居建材,50023310,电子秤,c3id,0,0
85,7,家居建材,50021925,烛台,c3id,0,0
86,7,家居建材,123832004,局部改造,c3id,0,0
87,7,家居建材,50020405,扁钢,c3id,0,0
88,7,家居建材,50020859,公共椅,c4id,0,0
89,7,家居建材,50021932,台钟/闹钟,c3id,0,0
90,7,家居建材,121384024,装饰碗,c3id,0,0
91,7,家居建材,122652007,标本类装饰画,c3id,0,0
92,7,家居建材,122966003,座钟,c3id,0,0
93,7,家居建材,50011416,马桶帖,c3id,0,0
94,7,家居建材,122676005,衣柜贴,c3id,0,0
95,7,家居建材,121368012,笔,c3id,0,0
96,7,家居建材,122688004,其他装饰画,c3id,0,0
97,7,家居建材,50020034,智能坐便盖板,c4id,0,0
98,7,家居建材,50020904,装饰烟灰缸,c3id,0,0
99,7,家居建材,50022313,色浆,c4id,0,0
100,7,家居建材,50013347,花洒配件,c4id,0,0
101,7,家居建材,50013554,瓷砖胶,c4id,0,0
102,7,家居建材,50013818,卫浴五金套件,c4id,0,0
103,7,家居建材,50013625,胶水/胶粘剂,c4id,0,0
104,7,家居建材,50020959,浴室镜,c4id,0,0
105,7,家居建材,50020061,挂墙式洗脸盆,c4id,0,0
106,7,家居建材,50020069,浴室柜,c4id,0,0
107,7,家居建材,50021316,双袖型合页,c4id,0,0
108,7,家居建材,50021724,塑料胀塞,c4id,0,0
109,7,家居建材,50024858,防水涂料,c4id,0,0
110,7,家居建材,50013799,过滤器/净水器,c4id,0,0
111,7,家居建材,50013326,淋浴花洒龙头(套装),c4id,0,0
112,7,家居建材,50013553,勾缝剂,c4id,0,0
113,7,家居建材,50013338,肥皂盒/皂碟,c4id,0,0
114,7,家居建材,50020025,面盆龙头,c4id,0,0
115,7,家居建材,50020072,浴室柜组合,c4id,0,0
116,7,家居建材,121424004,胶水,c4id,0,0
117,7,家居建材,50021309,挂锁,c4id,0,0
118,7,家居建材,121380009,床盖,c2id,0,0
119,7,家居建材,50021327,暗插销,c4id,0,0
120,7,家居建材,50021364,门鼻,c4id,0,0
121,7,家居建材,50013349,脸盆配用件,c4id,0,0
122,7,家居建材,50013566,玻璃抓,c4id,0,0
123,7,家居建材,50013801,皂液器,c4id,0,0
124,7,家居建材,50015645,椅扶手,c4id,0,0
125,7,家居建材,50021319,弹簧合页,c4id,0,0
126,7,家居建材,50021366,执手,c4id,0,0
127,7,家居建材,50021369,撑杆,c4id,0,0
128,7,家居建材,50021385,铝合金梯子/移动爬梯,c4id,0,0
129,7,家居建材,50006749,手机链/立体绣,c4id,0,0
130,7,家居建材,50015437,组合/屏风工作位,c4id,0,0
131,7,家居建材,50015475,高隔断/隔墙,c4id,0,0
132,7,家居建材,50021828,沥水板,c4id,0,0
133,7,家居建材,50021725,其它膨胀类紧固件,c4id,0,0
134,7,家居建材,50021832,刀架,c4id,0,0
135,7,家居建材,50006047,水槽皂液器,c4id,0,0
136,7,家居建材,50006050,置物架,c4id,0,0
137,7,家居建材,50005027,丝带/绸带/布带,c4id,0,0
138,7,家居建材,50013596,其它,c2id,0,0
139,7,家居建材,50015653,床插,c4id,0,0
140,7,家居建材,50013601,清洗液,c4id,0,0
141,7,家居建材,50017233,纽扣,c4id,0,0
142,7,家居建材,50015662,柜脚,c4id,0,0
143,7,家居建材,50015667,螺丝,c4id,0,0
144,7,家居建材,50019846,换气模块,c4id,0,0
145,7,家居建材,50020815,黑板,c3id,0,0
146,7,家居建材,50021067,红外摄像机,c4id,0,0
147,7,家居建材,50021280,法兰分离器,c4id,0,0
148,7,家居建材,50021285,升降台,c4id,0,0
149,7,家居建材,50021669,排焊机,c4id,0,0
150,7,家居建材,124030003,定制书柜,c3id,0,0
151,7,家居建材,121380011,窗帘杆,c4id,0,0
152,7,家居建材,50021647,工业烤箱,c4id,0,0
153,7,家居建材,50001715,单个书柜,c4id,0,0
154,7,家居建材,50022314,色精,c4id,0,0
155,7,家居建材,50008306,IC起拔器,c4id,0,0
156,7,家居建材,50015236,公园椅,c4id,0,0
157,7,家居建材,50015244,吊床,c4id,0,0
158,7,家居建材,50015482,餐椅,c4id,0,0
159,7,家居建材,50021412,G/F字夹,c4id,0,0
160,7,家居建材,50021480,石工凿,c4id,0,0
161,7,家居建材,50020665,电链锯,c4id,0,0
162,7,家居建材,50021524,割炬,c4id,0,0
163,7,家居建材,50021535,其它焊接喷涂工具,c4id,0,0
164,7,家居建材,50021540,卷尺,c4id,0,0
165,7,家居建材,50021566,底盘维修工具,c4id,0,0
166,7,家居建材,50021614,轴承装卸工具,c4id,0,0
167,7,家居建材,50021726,圆柱铣刀,c4id,0,0
168,7,家居建材,50013463,门板封边,c4id,0,0
169,7,家居建材,50003711,充气凳,c4id,0,0
170,7,家居建材,50020411,钢板,c3id,0,0
171,7,家居建材,121382023,桌子,c3id,0,0
172,7,家居建材,50013465,缎带/扎带,c4id,0,0
173,7,家居建材,50015668,轴承,c4id,0,0
174,7,家居建材,121382029,装卸车,c3id,0,0
175,7,家居建材,50021727,立铣刀,c4id,0,0
176,7,家居建材,50022315,虫胶漆片,c4id,0,0
177,7,家居建材,121384015,缝纫DIY工具套装,c3id,0,0
178,7,家居建材,50003858,加速度继电器,c4id,0,0
179,7,家居建材,50013466,胶带,c4id,0,0
180,7,家居建材,121384017,椅子,c3id,0,0
181,7,家居建材,50020816,实验台,c3id,0,0
182,7,家居建材,50013467,其他机械五金（新）,c3id,0,0
183,7,家居建材,50015670,其它柜子配件,c4id,0,0
184,7,家居建材,50021729,三面刃铣刀,c4id,0,0
185,7,家居建材,121386009,床幔,c2id,0,0
186,7,家居建材,50020418,防水石膏板,c3id,0,0
187,7,家居建材,50021068,球型摄像机,c4id,0,0
188,7,家居建材,121386010,划粉,c3id,0,0
189,7,家居建材,50005029,花边,c4id,0,0
190,7,家居建材,50022316,清油,c4id,0,0
191,7,家居建材,50020419,防火石膏板,c3id,0,0
192,7,家居建材,121388015,缝纫机,c3id,0,0
193,7,家居建材,50015733,角柜,c3id,0,0
194,7,家居建材,50021731,键槽铣刀,c4id,0,0
195,7,家居建材,50005031,绳子,c4id,0,0
196,7,家居建材,50020821,医药架,c3id,0,0
197,7,家居建材,50015734,门厅/玄关柜,c3id,0,0
198,7,家居建材,50021736,其他铣刀,c4id,0,0
199,7,家居建材,50015738,实验柜,c3id,0,0
200,7,家居建材,50020434,平开窗,c3id,0,0
201,7,家居建材,50020823,坐便椅,c3id,0,0
202,7,家居建材,50013518,彩绘玻璃,c3id,0,0
203,7,家居建材,50020435,外悬窗,c3id,0,0
204,7,家居建材,50020824,牵引椅,c3id,0,0
205,7,家居建材,122696002,纳西族,c3id,0,0
206,7,家居建材,50022568,其他工艺饰品,c2id,0,0
207,7,家居建材,50022419,情趣沙发,c3id,0,0
208,7,家居建材,50022997,接待椅（新增）,c4id,0,0
209,7,家居建材,50015573,布艺,c3id,0,0
210,7,家居建材,50020946,根雕花架,c3id,0,0
211,7,家居建材,50021188,炉头,c3id,0,0
212,7,家居建材,50021265,其他刃具,c3id,0,0
213,7,家居建材,50023312,墙体探测仪,c3id,0,0
214,7,家居建材,50020415,工业用铝型材,c3id,0,0
215,7,家居建材,50020982,温度继电器,c4id,0,0
216,7,家居建材,50022372,拉刀（新）,c3id,0,0
217,7,家居建材,50021745,螺丝车刀,c4id,0,0
218,7,家居建材,50006069,钳形表,c3id,0,0
219,7,家居建材,121404045,婴童被套,c4id,0,0
220,7,家居建材,121406024,机械喷嘴,c3id,0,0
221,7,家居建材,50021746,孔车刀,c4id,0,0
222,7,家居建材,50022318,界面剂,c4id,0,0
223,7,家居建材,50020553,气动扳手,c3id,0,0
224,7,家居建材,50005501,挂袋,c3id,0,0
225,7,家居建材,50015745,组合衣架,c3id,0,0
226,7,家居建材,121410012,剪刀,c3id,0,0
227,7,家居建材,50020436,无框阳台窗,c3id,0,0
228,7,家居建材,122644009,俄罗斯族,c3id,0,0
229,7,家居建材,122684004,彝族,c3id,0,0
230,7,家居建材,50013534,防尘口罩,c4id,0,0
231,7,家居建材,50021118,家用气体检测报警器,c3id,0,0
232,7,家居建材,50021076,视频矩阵服务器,c3id,0,0
233,7,家居建材,122906002,成套办公家具,c3id,0,0
234,7,家居建材,123824003,设计审核,c3id,0,0
235,7,家居建材,123992003,定制书台,c3id,0,0
236,7,家居建材,124012003,定制杂物柜,c3id,0,0
237,7,家居建材,50001866,门帘,c3id,0,0
238,7,家居建材,50008403,安防配件,c3id,0,0
239,7,家居建材,50020587,电脑插座,c3id,0,0
240,7,家居建材,50020702,安全套架,c3id,0,0
241,7,家居建材,50021018,门铃开关,c3id,0,0
242,7,家居建材,50021159,无线电波探测仪,c3id,0,0
243,7,家居建材,50023322,推拉力计,c3id,0,0
244,7,家居建材,50013367,切割机,c3id,0,0
245,7,家居建材,50015669,衣钩,c4id,0,0
246,7,家居建材,50020648,磨刀机,c3id,0,0
247,7,家居建材,50020437,纱窗,c3id,0,0
248,7,家居建材,121412017,化妆品展柜,c3id,0,0
249,7,家居建材,50020827,助行器,c3id,0,0
250,7,家居建材,50020438,防盗窗,c3id,0,0
251,7,家居建材,50021194,吊滑车,c3id,0,0
252,7,家居建材,50005033,海绵垫/布料/面料/手工diy,c2id,0,0
253,7,家居建材,50015550,酒店行李柜,c3id,0,0
254,7,家居建材,50015430,钥匙箱,c3id,0,0
255,7,家居建材,50015786,沙发+角几,c4id,0,0
256,7,家居建材,50021005,电视分配器,c3id,0,0
257,7,家居建材,50003714,充气泵及修补工具,c4id,0,0
258,7,家居建材,121414011,铅坠,c4id,0,0
259,7,家居建材,50021737,手用铰刀,c4id,0,0
260,7,家居建材,50020977,普通稳压器,c4id,0,0
261,7,家居建材,50005522,梳妆台+梳妆凳,c4id,0,0
262,7,家居建材,50020443,门底密封条,c3id,0,0
263,7,家居建材,50013544,防砸皮鞋,c4id,0,0
264,7,家居建材,50015788,餐桌椅+餐边柜,c4id,0,0
265,7,家居建材,121414027,购物篮,c3id,0,0
266,7,家居建材,50021117,家用单机温感探测器,c3id,0,0
267,7,家居建材,50005526,户外秋千,c3id,0,0
268,7,家居建材,50015740,斗柜,c3id,0,0
269,7,家居建材,50015847,角几/边几,c3id,0,0
270,7,家居建材,50021031,漏电保护器,c3id,0,0
271,7,家居建材,50021800,水槽套餐,c4id,0,0
272,7,家居建材,50022324,防护面罩,c4id,0,0
273,7,家居建材,50021336,家具底座,c4id,0,0
274,7,家居建材,50013374,电锯片,c3id,0,0
275,7,家居建材,50006218,电磨/角磨机,c3id,0,0
276,7,家居建材,50013427,门挡,c4id,0,0
277,7,家居建材,50015249,垃圾筒,c3id,0,0
278,7,家居建材,50020444,窗密封条,c3id,0,0
279,7,家居建材,50020830,骨灰盒,c3id,0,0
280,7,家居建材,50013545,焊工墨镜,c4id,0,0
281,7,家居建材,50015789,餐桌椅+酒柜,c4id,0,0
282,7,家居建材,121418011,毯子,c3id,0,0
283,7,家居建材,50013546,防紫外线镜,c4id,0,0
284,7,家居建材,50015790,餐桌椅+餐车,c4id,0,0
285,7,家居建材,50023011,卫浴水箱,c3id,0,0
286,7,家居建材,50020448,实木梁托,c3id,0,0
287,7,家居建材,50013547,防风镜,c4id,0,0
288,7,家居建材,50022327,呼吸器,c4id,0,0
289,7,家居建材,50015791,餐桌椅+餐边柜+酒柜,c4id,0,0
290,7,家居建材,121422011,尺子,c3id,0,0
291,7,家居建材,50006048,水槽下水器,c4id,0,0
292,7,家居建材,50015792,餐桌椅+酒柜+餐车,c4id,0,0
293,7,家居建材,50020846,风铃及配件,c2id,0,0
294,7,家居建材,50013548,防护镜,c4id,0,0
295,7,家居建材,50023073,中班台（新增）,c4id,0,0
296,7,家居建材,121422014,餐垫,c3id,0,0
297,7,家居建材,50006049,沥水篮,c4id,0,0
298,7,家居建材,50015793,餐桌椅+餐边柜+餐车,c4id,0,0
299,7,家居建材,50020453,防弹玻璃,c3id,0,0
300,7,家居建材,50022328,电动送风面罩,c4id,0,0
301,7,家居建材,50013549,防静电服,c4id,0,0
302,7,家居建材,50015794,餐桌椅+餐边柜+酒柜+餐车,c4id,0,0
303,7,家居建材,50020454,钢化玻璃,c3id,0,0
304,7,家居建材,50022329,绝缘手套,c4id,0,0
305,7,家居建材,50015795,餐边柜+酒架,c4id,0,0
306,7,家居建材,50013551,反光安全服,c4id,0,0
307,7,家居建材,50020455,艺术玻璃,c3id,0,0
308,7,家居建材,121424013,和室窗,c3id,0,0
309,7,家居建材,50020456,磨沙玻璃,c3id,0,0
310,7,家居建材,50022330,绝缘靴,c4id,0,0
311,7,家居建材,50015801,单人床+床头柜+衣柜,c4id,0,0
312,7,家居建材,50020457,普通平板玻璃,c3id,0,0
313,7,家居建材,50015803,双人床+床头柜+梳妆台,c4id,0,0
314,7,家居建材,50020862,健身娱乐设施,c4id,0,0
315,7,家居建材,50021817,家用场景面板,c4id,0,0
316,7,家居建材,50020460,装饰性吸音材料,c3id,0,0
317,7,家居建材,50023074,前台/接待台（新增）,c4id,0,0
318,7,家居建材,50021818,电源控制器,c4id,0,0
319,7,家居建材,50022331,耐酸碱胶靴,c4id,0,0
320,7,家居建材,50015805,双人床+床头柜+梳妆台+衣柜,c4id,0,0
321,7,家居建材,50020865,售报亭,c4id,0,0
322,7,家居建材,121460007,热熔胶枪,c3id,0,0
323,7,家居建材,50020462,透光石,c3id,0,0
324,7,家居建材,121434010,枕巾,c2id,0,0
325,7,家居建材,120840001,O2O专用（天猫专用）,c2id,0,0
326,7,家居建材,121414009,床裙,c2id,0,0
327,7,家居建材,50001865,被套,c2id,0,0
328,7,家居建材,121452006,蚊帐,c2id,0,0
329,7,家居建材,50006101,其它,c2id,0,0
330,7,家居建材,50002777,枕头/枕芯/保健枕/颈椎枕,c2id,0,0
331,7,家居建材,50013565,玻璃钉,c4id,0,0
332,7,家居建材,50008565,床垫/床褥/床护垫/榻榻米床垫,c2id,0,0
333,7,家居建材,50010041,布艺蛋糕/蛋糕毛巾,c2id,0,0
334,7,家居建材,50015806,单人床+床头柜+梳妆台+衣柜,c4id,0,0
335,7,家居建材,50013810,床品配件,c2id,0,0
336,7,家居建材,50021819,人体感应开关,c4id,0,0
337,7,家居建材,50024678,筒灯,c3id,0,0
338,7,家居建材,50022007,北欧特色,c3id,0,0
339,7,家居建材,122268007,木偶,c3id,0,0
340,7,家居建材,122624005,保安族,c3id,0,0
341,7,家居建材,122650006,仡佬族,c3id,0,0
342,7,家居建材,124842004,家饰软装搭配套装,c2id,0,0
343,7,家居建材,50000583,地垫,c2id,0,0
344,7,家居建材,50012051,家居拖鞋/凉拖/棉拖/居家鞋,c2id,0,0
345,7,家居建材,50019938,壁灯,c3id,0,0
346,7,家居建材,50020835,摆件,c2id,0,0
347,7,家居建材,50020851,工艺伞,c2id,0,0
348,7,家居建材,50024856,内墙白色哑光乳胶漆,c3id,0,0
349,7,家居建材,50022310,艺术涂料,c3id,0,0
350,7,家居建材,50022706,相框线条,c3id,0,0
351,7,家居建材,50020373,木龙骨,c3id,0,0
352,7,家居建材,50024861,特种涂料,c3id,0,0
353,7,家居建材,50022265,缩颈龙骨,c3id,0,0
354,7,家居建材,50776033,软装设计,c4id,0,0
355,7,家居建材,121462020,和室门,c3id,0,0
356,7,家居建材,50013353,整体厨柜,c3id,0,0
357,7,家居建材,50013512,大理石制品,c3id,0,0
358,7,家居建材,50015779,定制整体衣帽间,c3id,0,0
359,7,家居建材,50020340,铝塑板,c3id,0,0
360,7,家居建材,50020473,米黄系列,c3id,0,0
361,7,家居建材,50022264,楼梯踏步板,c3id,0,0
362,7,家居建材,50023809,硬装设计,c4id,0,0
363,7,家居建材,50013574,胶合板,c3id,0,0
364,7,家居建材,50020353,粗沙,c3id,0,0
365,7,家居建材,50020952,升降桌,c3id,0,0
366,7,家居建材,50020446,通花板,c3id,0,0
367,7,家居建材,50022333,防酸碱工作服,c4id,0,0
368,7,家居建材,50022358,室内门,c3id,0,0
369,7,家居建材,50020344,多孔砖,c3id,0,0
370,7,家居建材,50020950,榻榻米垫,c3id,0,0
371,7,家居建材,50020345,透水砖,c3id,0,0
372,7,家居建材,50020349,电视背景墙,c3id,0,0
373,7,家居建材,50021084,光端机,c3id,0,0
374,7,家居建材,50021115,智能电子脉冲围栏系统,c3id,0,0
375,7,家居建材,50024799,椅垫,c3id,0,0
376,7,家居建材,50023075,培训台,c4id,0,0
377,7,家居建材,124030004,定制酒柜,c3id,0,0
378,7,家居建材,124056001,定制鞋柜,c3id,0,0
379,7,家居建材,50020351,玻璃隔断墙,c3id,0,0
380,7,家居建材,50020720,百叶帘/折帘/罗马帘,c3id,0,0
381,7,家居建材,50020776,飘窗垫,c3id,0,0
382,7,家居建材,50021016,调速开关,c3id,0,0
383,7,家居建材,50021091,识音器/集音器,c3id,0,0
384,7,家居建材,50021095,监控显示器,c3id,0,0
385,7,家居建材,50022334,阻燃服,c4id,0,0
386,7,家居建材,50023272,落地衣帽架,c3id,0,0
387,7,家居建材,50023197,图书音像货架,c3id,0,0
388,7,家居建材,50015434,接待台,c3id,0,0
389,7,家居建材,50020591,开关插座套装,c3id,0,0
390,7,家居建材,50020694,水果架,c3id,0,0
391,7,家居建材,50021096,成套监控系统,c3id,0,0
392,7,家居建材,50023078,保险柜（新增）,c4id,0,0
393,7,家居建材,50023268,衣架,c3id,0,0
394,7,家居建材,50023198,鞋货架,c3id,0,0
395,7,家居建材,50020692,米粮桶,c3id,0,0
396,7,家居建材,50023265,五金工具货架,c3id,0,0
397,7,家居建材,50023271,服装标签,c3id,0,0
398,7,家居建材,50021833,锅盖架,c4id,0,0
399,7,家居建材,50022336,安全带,c4id,0,0
400,7,家居建材,50023267,服装展示架,c3id,0,0
401,7,家居建材,121454016,镊子,c3id,0,0
402,7,家居建材,121464020,购物车,c3id,0,0
403,7,家居建材,121480007,绣布,c3id,0,0
404,7,家居建材,121484007,绣线,c3id,0,0
405,7,家居建材,50015532,服装模特,c3id,0,0
406,7,家居建材,50020693,面包架,c3id,0,0
407,7,家居建材,50020715,火锅桌,c3id,0,0
408,7,家居建材,50022299,电工胶带,c3id,0,0
409,7,家居建材,50021143,总线控制盘,c3id,0,0
410,7,家居建材,50025202,输液椅,c3id,0,0
411,7,家居建材,50022300,保险丝,c3id,0,0
412,7,家居建材,50005505,桌布/桌旗/桌椅套/椅垫,c3id,0,0
413,7,家居建材,50015543,酒店桌椅,c3id,0,0
414,7,家居建材,50020597,开关/插座底盒,c3id,0,0
415,7,家居建材,50021146,吸顶式消防广播音箱,c3id,0,0
416,7,家居建材,50021147,壁挂消防广播功放,c3id,0,0
417,7,家居建材,50024681,卤钨灯,c3id,0,0
418,7,家居建材,50022272,通体砖,c3id,0,0
419,7,家居建材,121458013,桌布,c3id,0,0
420,7,家居建材,122846004,十字绣成品,c3id,0,0
421,7,家居建材,50001716,精品展柜/陈列柜,c3id,0,0
422,7,家居建材,50020600,电池转换器器,c3id,0,0
423,7,家居建材,50021043,电线管,c3id,0,0
424,7,家居建材,50021044,电线管配件,c3id,0,0
425,7,家居建材,50021141,火灾显示盘,c3id,0,0
426,7,家居建材,50021825,拉篮,c3id,0,0
427,7,家居建材,50024688,PVC墙纸,c3id,0,0
428,7,家居建材,50021826,米桶,c3id,0,0
429,7,家居建材,50592002,墙布/壁布/布面墙纸,c3id,0,0
430,7,家居建材,121394008,热熔胶棒,c3id,0,0
431,7,家居建材,121448010,针,c3id,0,0
432,7,家居建材,121466010,其他/配件/DIY/缝纫,c2id,0,0
433,7,家居建材,123040004,绣花机,c3id,0,0
434,7,家居建材,50007016,仓储货架,c3id,0,0
435,7,家居建材,50013323,其它材质类墙纸,c3id,0,0
436,7,家居建材,50021121,喷淋头,c3id,0,0
437,7,家居建材,50021129,报警模块,c3id,0,0
438,7,家居建材,50021149,消防稳压电源,c3id,0,0
439,7,家居建材,50021152,警铃,c3id,0,0
440,7,家居建材,122862003,飘窗柜,c3id,0,0
441,7,家居建材,50013500,多功能浴霸,c3id,0,0
442,7,家居建材,50015739,药柜,c3id,0,0
443,7,家居建材,50019837,扣板模块,c3id,0,0
444,7,家居建材,50020748,工艺软包,c3id,0,0
445,7,家居建材,50024690,无纺布墙纸,c3id,0,0
446,7,家居建材,50024950,床头套,c3id,0,0
447,7,家居建材,50024948,背景墙软包,c3id,0,0
448,7,家居建材,50022337,安全绳,c4id,0,0
449,7,家居建材,50022455,顶箱柜,c3id,0,0
450,7,家居建材,50001407,其它柜类,c3id,0,0
451,7,家居建材,50010098,麻将桌,c3id,0,0
452,7,家居建材,50015651,床架/床板,c3id,0,0
453,7,家居建材,50015842,画架,c3id,0,0
454,7,家居建材,50020626,充气床,c3id,0,0
455,7,家居建材,50015921,家用雨伞架,c3id,0,0
456,7,家居建材,50015922,酒架,c3id,0,0
457,7,家居建材,50020627,折叠床/午休床,c3id,0,0
458,7,家居建材,50020638,贵妃椅,c3id,0,0
459,7,家居建材,50001382,床头柜,c3id,0,0
460,7,家居建材,50001732,书桌,c3id,0,0
461,7,家居建材,50008276,餐边柜,c3id,0,0
462,7,家居建材,50015827,儿童床,c3id,0,0
463,7,家居建材,50015879,套几,c3id,0,0
464,7,家居建材,50020625,水床垫,c3id,0,0
465,7,家居建材,50584001,儿童床垫,c3id,0,0
466,7,家居建材,121422017,茶几,c3id,0,0
467,7,家居建材,122840004,椰棕床垫,c3id,0,0
468,7,家居建材,122842005,其他床垫,c3id,0,0
469,7,家居建材,122894004,棕榈床垫,c3id,0,0
470,7,家居建材,122922001,3D床垫,c3id,0,0
471,7,家居建材,122924001,海绵床垫,c3id,0,0
472,7,家居建材,50005527,花架/花几,c3id,0,0
473,7,家居建材,50015242,桌椅套件,c3id,0,0
474,7,家居建材,50015572,家具纸,c3id,0,0
475,7,家居建材,50015916,折屏,c3id,0,0
476,7,家居建材,50020947,根雕茶桌,c3id,0,0
477,7,家居建材,50024602,酒店毛巾浴巾,c3id,0,0
478,7,家居建材,50022338,缓降器,c4id,0,0
479,7,家居建材,122910003,弹簧床垫,c3id,0,0
480,7,家居建材,122920001,乳胶床垫,c3id,0,0
481,7,家居建材,124768004,卫浴用品O2O（天猫专用）,c3id,0,0
482,7,家居建材,50015574,皮革,c3id,0,0
483,7,家居建材,50020961,衣箱,c3id,0,0
484,7,家居建材,50015671,其它家具配件,c3id,0,0
485,7,家居建材,50020962,遮挡箱/钥匙盒,c3id,0,0
486,7,家居建材,50020964,家用保险箱,c3id,0,0
487,7,家居建材,50021908,湘绣,c3id,0,0
488,7,家居建材,50005496,遥控器篮,c3id,0,0
489,7,家居建材,50005498,门把手套,c3id,0,0
490,7,家居建材,50021195,吊钩/抓钩,c3id,0,0
491,7,家居建材,50021196,托辊,c3id,0,0
492,7,家居建材,50021224,挡圈,c3id,0,0
493,7,家居建材,50005495,遥控器套,c3id,0,0
